acc,tax_id,name,total_count,self_count
SRR2760972,694003,Betacoronavirus 1,16,15
SRR2760972,2509512,Setracovirus,15,0
SRR2760972,277944,Human coronavirus NL63,15,15
SRR2760972,31631,Human coronavirus OC43,1,1
SRR2760973,2501931,Orthocoronavirinae,127,12
SRR2760973,693996,Alphacoronavirus,60,0
SRR2760973,694002,Betacoronavirus,55,0
SRR2760973,2509481,Embecovirus,55,0
SRR2760973,2509480,Duvinacovirus,33,8
SRR2760973,694003,Betacoronavirus 1,28,16
SRR2760973,2509512,Setracovirus,27,0
SRR2760973,277944,Human coronavirus NL63,27,27
SRR2760973,290028,Human coronavirus HKU1,27,27
SRR2760973,11137,Human coronavirus 229E,25,25
SRR2760973,31631,Human coronavirus OC43,12,12
SRR2760974,2501931,Orthocoronavirinae,126,7
SRR2760974,693996,Alphacoronavirus,66,0
SRR2760974,694002,Betacoronavirus,53,1
SRR2760974,2509481,Embecovirus,52,1
SRR2760974,2509512,Setracovirus,36,1
SRR2760974,277944,Human coronavirus NL63,35,35
SRR2760974,2509480,Duvinacovirus,30,1
SRR2760974,11137,Human coronavirus 229E,29,29
SRR2760974,290028,Human coronavirus HKU1,29,29
SRR2760974,694003,Betacoronavirus 1,22,18
SRR2760974,31631,Human coronavirus OC43,4,4
SRR2760975,2501931,Orthocoronavirinae,94,11
SRR2760975,694002,Betacoronavirus,42,0
SRR2760975,2509481,Embecovirus,42,1
SRR2760975,693996,Alphacoronavirus,41,0
SRR2760975,2509480,Duvinacovirus,26,2
SRR2760975,11137,Human coronavirus 229E,24,24
SRR2760975,290028,Human coronavirus HKU1,21,21
SRR2760975,694003,Betacoronavirus 1,20,17
SRR2760975,2509512,Setracovirus,15,1
SRR2760975,277944,Human coronavirus NL63,14,14
SRR2760975,31631,Human coronavirus OC43,3,3
SRR2760976,2501931,Orthocoronavirinae,120,8
SRR2760976,693996,Alphacoronavirus,63,0
SRR2760976,2509481,Embecovirus,49,0
SRR2760976,694002,Betacoronavirus,49,0
SRR2760976,2509512,Setracovirus,32,0
SRR2760976,277944,Human coronavirus NL63,32,32
SRR2760976,2509480,Duvinacovirus,31,3
SRR2760976,11137,Human coronavirus 229E,28,28
SRR2760976,290028,Human coronavirus HKU1,26,26
SRR2760976,694003,Betacoronavirus 1,23,17
SRR2760976,31631,Human coronavirus OC43,6,6
SRR2760977,2501931,Orthocoronavirinae,111,10
SRR2760977,693996,Alphacoronavirus,53,0
SRR2760977,694002,Betacoronavirus,48,1
SRR2760977,2509481,Embecovirus,47,1
SRR2760977,2509480,Duvinacovirus,29,3
SRR2760977,290028,Human coronavirus HKU1,26,26
SRR2760977,11137,Human coronavirus 229E,26,26
SRR2760977,2509512,Setracovirus,24,0
SRR2760977,277944,Human coronavirus NL63,24,24
SRR2760977,694003,Betacoronavirus 1,20,13
SRR2760977,31631,Human coronavirus OC43,7,7
SRR2760978,2501931,Orthocoronavirinae,111,8
SRR2760978,694002,Betacoronavirus,57,2
SRR2760978,2509481,Embecovirus,55,2
SRR2760978,693996,Alphacoronavirus,46,0
SRR2760978,290028,Human coronavirus HKU1,31,31
SRR2760978,2509480,Duvinacovirus,27,1
SRR2760978,11137,Human coronavirus 229E,26,26
SRR2760978,694003,Betacoronavirus 1,22,18
SRR2760978,2509512,Setracovirus,19,0
SRR2760978,277944,Human coronavirus NL63,19,19
SRR2760978,31631,Human coronavirus OC43,4,4
SRR2760979,2501931,Orthocoronavirinae,41331,273
SRR2760979,694002,Betacoronavirus,26441,45
SRR2760979,2509481,Embecovirus,26396,1
SRR2760979,290028,Human coronavirus HKU1,19637,19637
SRR2760979,693996,Alphacoronavirus,14617,0
SRR2760979,2509512,Setracovirus,9093,47
SRR2760979,277944,Human coronavirus NL63,9046,9046
SRR2760979,694003,Betacoronavirus 1,6758,3734
SRR2760979,2509480,Duvinacovirus,5524,48
SRR2760979,11137,Human coronavirus 229E,5476,5474
SRR2760979,31631,Human coronavirus OC43,3015,3015
SRR2760979,11128,Bovine coronavirus,6,5
SRR2760979,2030446,Coronavirus HKU23,3,0
SRR2760979,1479610,Dromedary camel coronavirus HKU23,3,3
SRR2760979,2664420,unclassified Coronavirinae,2,0
SRR2760979,693995,Coronavirinae,2,0
SRR2760979,1739614,229E-related bat coronavirus,2,2
SRR2760979,2050018,Rodent coronavirus,2,2
SRR2760979,422217,Bovine coronavirus E-AH65,1,0
SRR2760979,422218,Bovine coronavirus E-AH65-TC,1,1
SRR2760980,2501931,Orthocoronavirinae,41686,256
SRR2760980,694002,Betacoronavirus,26769,38
SRR2760980,2509481,Embecovirus,26731,1
SRR2760980,290028,Human coronavirus HKU1,19947,19947
SRR2760980,693996,Alphacoronavirus,14661,0
SRR2760980,2509512,Setracovirus,9128,7
SRR2760980,277944,Human coronavirus NL63,9121,9121
SRR2760980,694003,Betacoronavirus 1,6783,3642
SRR2760980,2509480,Duvinacovirus,5533,41
SRR2760980,11137,Human coronavirus 229E,5492,5489
SRR2760980,31631,Human coronavirus OC43,3140,3140
SRR2760980,1895985,Camel alphacoronavirus Camel229E,2,2
SRR2760980,693995,Coronavirinae,1,0
SRR2760980,2664420,unclassified Coronavirinae,1,0
SRR2760980,1739614,229E-related bat coronavirus,1,1
SRR2760980,11128,Bovine coronavirus,1,1
SRR2760980,2050018,Rodent coronavirus,1,1
SRR2760981,2501931,Orthocoronavirinae,14536,58
SRR2760981,694002,Betacoronavirus,9098,19
SRR2760981,2509481,Embecovirus,9079,0
SRR2760981,290028,Human coronavirus HKU1,6654,6654
SRR2760981,693996,Alphacoronavirus,5380,0
SRR2760981,2509512,Setracovirus,3724,1
SRR2760981,277944,Human coronavirus NL63,3723,3723
SRR2760981,694003,Betacoronavirus 1,2425,1391
SRR2760981,2509480,Duvinacovirus,1656,12
SRR2760981,11137,Human coronavirus 229E,1644,1643
SRR2760981,31631,Human coronavirus OC43,1034,1034
SRR2760981,2664420,unclassified Coronavirinae,2,0
SRR2760981,693995,Coronavirinae,2,0
SRR2760981,694448,unidentified human coronavirus,1,1
SRR2760981,2050018,Rodent coronavirus,1,1
SRR2760981,1739614,229E-related bat coronavirus,1,1
SRR2760982,2501931,Orthocoronavirinae,14347,42
SRR2760982,694002,Betacoronavirus,8981,14
SRR2760982,2509481,Embecovirus,8967,0
SRR2760982,290028,Human coronavirus HKU1,6571,6571
SRR2760982,693996,Alphacoronavirus,5324,0
SRR2760982,2509512,Setracovirus,3688,0
SRR2760982,277944,Human coronavirus NL63,3688,3688
SRR2760982,694003,Betacoronavirus 1,2396,1308
SRR2760982,2509480,Duvinacovirus,1636,6
SRR2760982,11137,Human coronavirus 229E,1630,1630
SRR2760982,31631,Human coronavirus OC43,1088,1088
SRR2772333,694013,Gammacoronavirus,1,0
SRR2772333,694014,Avian coronavirus,1,0
SRR2772333,693995,Coronavirinae,1,0
SRR2772333,11120,Infectious bronchitis virus,1,1
SRR2777524,2501931,Orthocoronavirinae,11,2
SRR2777524,2509481,Embecovirus,9,0
SRR2777524,694002,Betacoronavirus,9,0
SRR2777524,694003,Betacoronavirus 1,9,5
SRR2777524,11128,Bovine coronavirus,4,4
SRR2777527,693995,Coronavirinae,15,0
SRR2777527,694002,Betacoronavirus,15,0
SRR2777527,694003,Betacoronavirus 1,15,0
SRR2777527,11128,Bovine coronavirus,15,15
SRR2777543,2509481,Embecovirus,1,0
SRR2777543,694002,Betacoronavirus,1,0
SRR2777543,694003,Betacoronavirus 1,1,0
SRR2777543,2501931,Orthocoronavirinae,1,0
SRR2777543,11128,Bovine coronavirus,1,1
SRR2777545,693995,Coronavirinae,2,0
SRR2777545,694003,Betacoronavirus 1,2,0
SRR2777545,694002,Betacoronavirus,2,0
SRR2777545,11128,Bovine coronavirus,2,2
SRR2777555,694003,Betacoronavirus 1,1,0
SRR2777555,693995,Coronavirinae,1,0
SRR2777555,694002,Betacoronavirus,1,0
SRR2777555,11128,Bovine coronavirus,1,1
SRR2777560,693995,Coronavirinae,45,0
SRR2777560,694002,Betacoronavirus,45,2
SRR2777560,694003,Betacoronavirus 1,43,0
SRR2777560,11128,Bovine coronavirus,43,43
SRR2777562,694002,Betacoronavirus,7,0
SRR2777562,694003,Betacoronavirus 1,7,0
SRR2777562,693995,Coronavirinae,7,0
SRR2777562,11128,Bovine coronavirus,7,7
SRR2777563,694002,Betacoronavirus,6,0
SRR2777563,694003,Betacoronavirus 1,6,0
SRR2777563,693995,Coronavirinae,6,0
SRR2777563,11128,Bovine coronavirus,6,6
SRR2777566,693995,Coronavirinae,161,0
SRR2777566,694002,Betacoronavirus,161,5
SRR2777566,694003,Betacoronavirus 1,156,0
SRR2777566,11128,Bovine coronavirus,156,156
SRR2777567,693995,Coronavirinae,316,0
SRR2777567,694002,Betacoronavirus,316,14
SRR2777567,694003,Betacoronavirus 1,302,0
SRR2777567,11128,Bovine coronavirus,302,302
SRR2777569,694002,Betacoronavirus,1,0
SRR2777569,2501931,Orthocoronavirinae,1,0
SRR2777569,2509481,Embecovirus,1,0
SRR2777569,694003,Betacoronavirus 1,1,1
SRR2777572,2509481,Embecovirus,1,0
SRR2777572,694002,Betacoronavirus,1,0
SRR2777572,2501931,Orthocoronavirinae,1,0
SRR2777572,694003,Betacoronavirus 1,1,1
SRR2777576,693995,Coronavirinae,4,0
SRR2777576,694002,Betacoronavirus,4,0
SRR2777576,694003,Betacoronavirus 1,4,0
SRR2777576,11128,Bovine coronavirus,4,4
SRR2777577,2501931,Orthocoronavirinae,1192,222
SRR2777577,694002,Betacoronavirus,970,89
SRR2777577,2509481,Embecovirus,881,0
SRR2777577,694003,Betacoronavirus 1,881,646
SRR2777577,11128,Bovine coronavirus,234,233
SRR2777577,166124,Human enteric coronavirus 4408,1,1
SRR2777577,42005,Porcine hemagglutinating encephalomyelitis virus,1,1
SRR2777580,2501931,Orthocoronavirinae,6,0
SRR2777580,2509481,Embecovirus,6,0
SRR2777580,694002,Betacoronavirus,6,0
SRR2777580,694003,Betacoronavirus 1,6,3
SRR2777580,11128,Bovine coronavirus,3,3
SRR2777583,2501931,Orthocoronavirinae,1,0
SRR2777583,694002,Betacoronavirus,1,1
SRR2777584,693995,Coronavirinae,6,0
SRR2777584,694002,Betacoronavirus,6,1
SRR2777584,694003,Betacoronavirus 1,5,0
SRR2777584,11128,Bovine coronavirus,5,5
SRR2777585,693995,Coronavirinae,1,0
SRR2777585,694002,Betacoronavirus,1,0
SRR2777585,694003,Betacoronavirus 1,1,0
SRR2777585,11128,Bovine coronavirus,1,1
SRR2807661,2501931,Orthocoronavirinae,3,0
SRR2807661,693996,Alphacoronavirus,3,0
SRR2807661,2509480,Duvinacovirus,3,0
SRR2807661,11137,Human coronavirus 229E,3,3
SRR2830614,2501931,Orthocoronavirinae,36,9
SRR2830614,2509481,Embecovirus,27,0
SRR2830614,694002,Betacoronavirus,27,0
SRR2830614,694003,Betacoronavirus 1,27,27
SRR2830615,2501931,Orthocoronavirinae,20,6
SRR2830615,694002,Betacoronavirus,14,0
SRR2830615,2509481,Embecovirus,14,0
SRR2830615,694003,Betacoronavirus 1,14,12
SRR2830615,31631,Human coronavirus OC43,2,2
SRR2835674,2501931,Orthocoronavirinae,180,1
SRR2835674,694002,Betacoronavirus,179,0
SRR2835674,2509481,Embecovirus,179,0
SRR2835674,694005,Murine coronavirus,179,27
SRR2835674,11138,Murine hepatitis virus,152,93
SRR2835674,502106,Murine coronavirus MHV-1,59,59
SRR2862542,2501931,Orthocoronavirinae,123,18
SRR2862542,694002,Betacoronavirus,105,6
SRR2862542,2509481,Embecovirus,99,0
SRR2862542,694003,Betacoronavirus 1,99,74
SRR2862542,11128,Bovine coronavirus,25,25
SRR2889876,2501931,Orthocoronavirinae,1,0
SRR2889876,693996,Alphacoronavirus,1,0
SRR2889876,2509505,Pedacovirus,1,0
SRR2889876,28295,Porcine epidemic diarrhea virus,1,1
SRR2911770,2501931,Orthocoronavirinae,2,0
SRR2911770,693996,Alphacoronavirus,2,0
SRR2911770,2509505,Pedacovirus,2,0
SRR2911770,28295,Porcine epidemic diarrhea virus,2,2
SRR2911779,2509474,Buldecovirus,1,0
SRR2911779,2501931,Orthocoronavirinae,1,0
SRR2911779,1159901,Deltacoronavirus,1,0
SRR2911779,1965089,Coronavirus HKU15,1,1
SRR2917899,2501931,Orthocoronavirinae,33,0
SRR2917899,2509487,Igacovirus,33,0
SRR2917899,694013,Gammacoronavirus,33,0
SRR2917899,694014,Avian coronavirus,33,12
SRR2917899,11120,Infectious bronchitis virus,21,21
SRR2925775,2501931,Orthocoronavirinae,123251,1
SRR2925775,694002,Betacoronavirus,123250,10
SRR2925775,2509494,Merbecovirus,118909,40
SRR2925775,1335626,Middle East respiratory syndrome-related coronavirus,118838,118828
SRR2925775,2509481,Embecovirus,4331,0
SRR2925775,694005,Murine coronavirus,4330,1044
SRR2925775,11138,Murine hepatitis virus,3286,1750
SRR2925775,502106,Murine coronavirus MHV-1,1536,1536
SRR2925775,693995,Coronavirinae,42,0
SRR2925775,2664420,unclassified Coronavirinae,42,0
SRR2925775,694008,Pipistrellus bat coronavirus HKU5,31,31
SRR2925775,1508220,Bat coronavirus,25,25
SRR2925775,2020423,Hypsugo bat coronavirus HKU25,17,17
SRR2925775,1235996,Human betacoronavirus 2c EMC/2012,6,6
SRR2925775,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,3,3
SRR2925775,694003,Betacoronavirus 1,1,0
SRR2925775,1306931,Human betacoronavirus 2c Jordan-N3/2012,1,1
SRR2925775,136187,Equine coronavirus,1,1
SRR2925790,2501931,Orthocoronavirinae,182288,3
SRR2925790,694002,Betacoronavirus,182285,6
SRR2925790,2509494,Merbecovirus,179271,9
SRR2925790,1335626,Middle East respiratory syndrome-related coronavirus,179255,179245
SRR2925790,2509481,Embecovirus,3008,0
SRR2925790,694005,Murine coronavirus,3008,765
SRR2925790,11138,Murine hepatitis virus,2241,1203
SRR2925790,502106,Murine coronavirus MHV-1,1038,1038
SRR2925790,2664420,unclassified Coronavirinae,15,0
SRR2925790,693995,Coronavirinae,15,0
SRR2925790,2020423,Hypsugo bat coronavirus HKU25,8,8
SRR2925790,1508220,Bat coronavirus,7,7
SRR2925790,694008,Pipistrellus bat coronavirus HKU5,6,6
SRR2925790,1235996,Human betacoronavirus 2c EMC/2012,6,6
SRR2925790,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,4,4
SRR2925790,31632,Rat coronavirus,2,2
SRR2925790,2664183,unclassified Merbecovirus,1,0
SRR2925790,2664184,Erinaceus hedgehog coronavirus HKU31,1,1
SRR2932223,2509481,Embecovirus,2,0
SRR2932223,694002,Betacoronavirus,2,0
SRR2932223,2501931,Orthocoronavirinae,2,0
SRR2932223,290028,Human coronavirus HKU1,2,2
SRR2959957,693996,Alphacoronavirus,8,0
SRR2959957,2509512,Setracovirus,8,0
SRR2959957,2501931,Orthocoronavirinae,8,0
SRR2959957,277944,Human coronavirus NL63,8,8
SRR2959958,2509512,Setracovirus,8,0
SRR2959958,2501931,Orthocoronavirinae,8,0
SRR2959958,693996,Alphacoronavirus,8,0
SRR2959958,277944,Human coronavirus NL63,8,8
SRR2962695,2501931,Orthocoronavirinae,1250902,11
SRR2962695,694002,Betacoronavirus,1250889,49
SRR2962695,2509494,Merbecovirus,1247177,8450
SRR2962695,1335626,Middle East respiratory syndrome-related coronavirus,1238700,1238570
SRR2962695,2509481,Embecovirus,3661,1
SRR2962695,694005,Murine coronavirus,3660,1009
SRR2962695,11138,Murine hepatitis virus,2650,1399
SRR2962695,502106,Murine coronavirus MHV-1,1250,1250
SRR2962695,1235996,Human betacoronavirus 2c EMC/2012,70,70
SRR2962695,2664420,unclassified Coronavirinae,53,0
SRR2962695,693995,Coronavirinae,53,0
SRR2962695,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,33,33
SRR2962695,1508220,Bat coronavirus,32,32
SRR2962695,1306931,Human betacoronavirus 2c Jordan-N3/2012,27,27
SRR2962695,694008,Pipistrellus bat coronavirus HKU5,23,23
SRR2962695,2020423,Hypsugo bat coronavirus HKU25,20,20
SRR2962695,1965093,Hedgehog coronavirus 1,3,3
SRR2962695,696098,unclassified Betacoronavirus,2,0
SRR2962695,2509487,Igacovirus,2,0
SRR2962695,694013,Gammacoronavirus,2,0
SRR2962695,1805463,Bat betacoronavirus,2,2
SRR2962695,694014,Avian coronavirus,2,2
SRR2962695,389126,Bat coronavirus China 2005,1,0
SRR2962695,31632,Rat coronavirus,1,1
SRR2962695,694007,Tylonycteris bat coronavirus HKU4,1,1
SRR2962695,502104,Murine coronavirus MHV-3,1,1
SRR2962695,389237,Bat coronavirus (BtCoV/355A/2005),1,1
SRR2962696,2501931,Orthocoronavirinae,1295148,2
SRR2962696,694002,Betacoronavirus,1295145,57
SRR2962696,2509494,Merbecovirus,1291068,943
SRR2962696,1335626,Middle East respiratory syndrome-related coronavirus,1290078,1289954
SRR2962696,2509481,Embecovirus,4017,1
SRR2962696,694005,Murine coronavirus,4016,1053
SRR2962696,11138,Murine hepatitis virus,2960,1534
SRR2962696,502106,Murine coronavirus MHV-1,1424,1424
SRR2962696,1235996,Human betacoronavirus 2c EMC/2012,91,91
SRR2962696,693995,Coronavirinae,43,0
SRR2962696,2664420,unclassified Coronavirinae,43,0
SRR2962696,694008,Pipistrellus bat coronavirus HKU5,43,43
SRR2962696,1508220,Bat coronavirus,28,28
SRR2962696,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,21,21
SRR2962696,2020423,Hypsugo bat coronavirus HKU25,15,15
SRR2962696,1306931,Human betacoronavirus 2c Jordan-N3/2012,12,12
SRR2962696,696098,unclassified Betacoronavirus,3,0
SRR2962696,1805463,Bat betacoronavirus,3,3
SRR2962696,31632,Rat coronavirus,3,3
SRR2962696,2664183,unclassified Merbecovirus,2,0
SRR2962696,502104,Murine coronavirus MHV-3,2,2
SRR2962696,1965093,Hedgehog coronavirus 1,2,2
SRR2962696,2664184,Erinaceus hedgehog coronavirus HKU31,2,2
SRR2962696,2509487,Igacovirus,1,0
SRR2962696,694013,Gammacoronavirus,1,0
SRR2962696,694014,Avian coronavirus,1,1
SRR2962697,2501931,Orthocoronavirinae,739688,1
SRR2962697,694002,Betacoronavirus,739687,42
SRR2962697,2509494,Merbecovirus,737221,80
SRR2962697,1335626,Middle East respiratory syndrome-related coronavirus,737119,737063
SRR2962697,2509481,Embecovirus,2423,0
SRR2962697,694005,Murine coronavirus,2423,660
SRR2962697,11138,Murine hepatitis virus,1762,954
SRR2962697,502106,Murine coronavirus MHV-1,807,807
SRR2962697,1306931,Human betacoronavirus 2c Jordan-N3/2012,22,22
SRR2962697,694008,Pipistrellus bat coronavirus HKU5,20,20
SRR2962697,1235996,Human betacoronavirus 2c EMC/2012,18,18
SRR2962697,693995,Coronavirinae,17,0
SRR2962697,2664420,unclassified Coronavirinae,17,0
SRR2962697,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,16,16
SRR2962697,1508220,Bat coronavirus,11,11
SRR2962697,2020423,Hypsugo bat coronavirus HKU25,5,5
SRR2962697,1965093,Hedgehog coronavirus 1,2,2
SRR2962697,696098,unclassified Betacoronavirus,1,0
SRR2962697,1805463,Bat betacoronavirus,1,1
SRR2962697,502104,Murine coronavirus MHV-3,1,1
SRR2962697,694448,unidentified human coronavirus,1,1
SRR2962697,31632,Rat coronavirus,1,1
SRR2966881,693995,Coronavirinae,3,0
SRR2966881,694013,Gammacoronavirus,3,0
SRR2966881,694014,Avian coronavirus,3,3
SRR2967098,2501931,Orthocoronavirinae,44,0
SRR2967098,693996,Alphacoronavirus,44,1
SRR2967098,2509514,Tegacovirus,43,0
SRR2967098,693997,Alphacoronavirus 1,43,16
SRR2967098,11153,Canine coronavirus,27,26
SRR2967098,434614,Raccoon dog coronavirus GZ43/2003,1,1
SRR2967099,2501931,Orthocoronavirinae,20,0
SRR2967099,693996,Alphacoronavirus,20,0
SRR2967099,2509514,Tegacovirus,20,0
SRR2967099,693997,Alphacoronavirus 1,20,7
SRR2967099,11153,Canine coronavirus,13,13
SRR2969238,2509481,Embecovirus,5,0
SRR2969238,2501931,Orthocoronavirinae,5,0
SRR2969238,694002,Betacoronavirus,5,0
SRR2969238,290028,Human coronavirus HKU1,5,5
SRR2975520,2501931,Orthocoronavirinae,1047492,4
SRR2975520,694002,Betacoronavirus,1047487,53
SRR2975520,2509494,Merbecovirus,1043484,90
SRR2975520,1335626,Middle East respiratory syndrome-related coronavirus,1043370,1043286
SRR2975520,2509481,Embecovirus,3945,1
SRR2975520,694005,Murine coronavirus,3944,1060
SRR2975520,11138,Murine hepatitis virus,2883,1530
SRR2975520,502106,Murine coronavirus MHV-1,1353,1353
SRR2975520,1235996,Human betacoronavirus 2c EMC/2012,53,53
SRR2975520,693995,Coronavirinae,28,0
SRR2975520,2664420,unclassified Coronavirinae,28,0
SRR2975520,694008,Pipistrellus bat coronavirus HKU5,22,22
SRR2975520,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,19,19
SRR2975520,1508220,Bat coronavirus,19,19
SRR2975520,1306931,Human betacoronavirus 2c Jordan-N3/2012,12,12
SRR2975520,2020423,Hypsugo bat coronavirus HKU25,8,8
SRR2975520,696098,unclassified Betacoronavirus,5,0
SRR2975520,1805463,Bat betacoronavirus,5,5
SRR2975520,1965093,Hedgehog coronavirus 1,2,2
SRR2975520,2509487,Igacovirus,1,0
SRR2975520,694014,Avian coronavirus,1,0
SRR2975520,694013,Gammacoronavirus,1,0
SRR2975520,11120,Infectious bronchitis virus,1,1
SRR2975520,2050018,Rodent coronavirus,1,1
SRR2975520,31632,Rat coronavirus,1,1
SRR2975521,2501931,Orthocoronavirinae,1153569,8
SRR2975521,694002,Betacoronavirus,1153561,28
SRR2975521,2509494,Merbecovirus,1150780,6893
SRR2975521,1335626,Middle East respiratory syndrome-related coronavirus,1143867,1143781
SRR2975521,2509481,Embecovirus,2752,0
SRR2975521,694005,Murine coronavirus,2752,761
SRR2975521,11138,Murine hepatitis virus,1991,1043
SRR2975521,502106,Murine coronavirus MHV-1,948,948
SRR2975521,1235996,Human betacoronavirus 2c EMC/2012,42,42
SRR2975521,2664420,unclassified Coronavirinae,32,0
SRR2975521,693995,Coronavirinae,32,0
SRR2975521,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,28,28
SRR2975521,1508220,Bat coronavirus,20,20
SRR2975521,694008,Pipistrellus bat coronavirus HKU5,16,16
SRR2975521,1306931,Human betacoronavirus 2c Jordan-N3/2012,16,16
SRR2975521,2020423,Hypsugo bat coronavirus HKU25,11,11
SRR2975521,2664183,unclassified Merbecovirus,2,0
SRR2975521,2664184,Erinaceus hedgehog coronavirus HKU31,2,2
SRR2975521,1965093,Hedgehog coronavirus 1,2,2
SRR2975521,696098,unclassified Betacoronavirus,1,0
SRR2975521,389126,Bat coronavirus China 2005,1,0
SRR2975521,389237,Bat coronavirus (BtCoV/355A/2005),1,1
SRR2975521,1805463,Bat betacoronavirus,1,1
SRR2975522,2501931,Orthocoronavirinae,896353,2
SRR2975522,694002,Betacoronavirus,896351,15
SRR2975522,2509494,Merbecovirus,892629,306
SRR2975522,1335626,Middle East respiratory syndrome-related coronavirus,892291,892213
SRR2975522,2509481,Embecovirus,3707,0
SRR2975522,694005,Murine coronavirus,3707,993
SRR2975522,11138,Murine hepatitis virus,2712,1450
SRR2975522,502106,Murine coronavirus MHV-1,1259,1259
SRR2975522,1235996,Human betacoronavirus 2c EMC/2012,60,60
SRR2975522,2664420,unclassified Coronavirinae,42,0
SRR2975522,693995,Coronavirinae,42,0
SRR2975522,694008,Pipistrellus bat coronavirus HKU5,32,32
SRR2975522,1508220,Bat coronavirus,26,26
SRR2975522,2020423,Hypsugo bat coronavirus HKU25,16,16
SRR2975522,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,15,15
SRR2975522,502104,Murine coronavirus MHV-3,3,3
SRR2975522,1306931,Human betacoronavirus 2c Jordan-N3/2012,3,3
SRR2975522,31632,Rat coronavirus,2,2
SRR2975523,2501931,Orthocoronavirinae,698096,7
SRR2975523,694002,Betacoronavirus,698089,14
SRR2975523,2509494,Merbecovirus,695435,3180
